loop_rank,h1_feature_index,birth,death,persistence,num_points_in_loop,top_genres,top_artists,sample_songs
115,41668,1.1413142681121826,2.030978202819824,0.8896639347076416,3,,,None — it s coming down babe could be as bad as they talked about it s coming down babe could be before we ...; None — speculation never got us anywhere but here its hard to say what kind of mess well get ourselves into...; None — june seems too late delayed maybe for the better imagine us together relatively stable to say for ce...
116,41679,1.1412078142166138,2.065065622329712,0.9238578081130981,2,,,None — yeah who wanna test us ...; None — making science making science is so fine she s awake now and won t the subjects be surprised she s a...
117,41681,1.141189455986023,2.2416560649871826,1.1004666090011597,6,"['bass trap', 'electronic trap', 'vapor twitch']",UZ,None — it s been a long time i know since i ...; None — please add when known...; None — thurs...; UZ — please ad when known...; None — please add when known...
118,41685,1.1410104036331177,2.237551689147949,1.0965412855148315,2,['Unknown genre'],Oso Ocean,None — wait a minute i forgot my combination...; Oso Ocean — need help with ...
119,41690,1.1409642696380615,2.0262041091918945,0.885239839553833,3,,,None — deathray deathray deathray deathray deathray deathray deathray deathray deathray deathray deathray d...; None — back again back back back back back back back back back back back back back back back back back back...; None — heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heavy heav...
120,41722,1.1404540538787842,2.1586363315582275,1.0181822776794434,8,,,None — feel free to add1...; None — please add when known...; None — feel free to add ...; None — please add when known...; None — feel free to add ...
121,41751,1.1400842666625977,2.064936876296997,0.9248526096343994,2,,,None — what s in your hand you re pinned down to routines elevate and leave the flickering screen where not...; None — it falters and i m losing hope it falters and ...
122,41797,1.1394503116607666,2.1060385704040527,0.9665882587432861,4,,,None — lining up against the wall release the railing you want fall you re at the nervous center it s not t...; None — gravity weight restore equilibrium movement back and forth...; None — move your body move your body move your body higher higher h h higher move your body higher higher h...; None — lifting me high lifting me high lifting me high lifting me high lifting me high lifting me high lift...
123,41808,1.1392050981521606,2.0524394512176514,0.9132343530654907,2,,,None — maximum distance from the sun 94 million 537 thousand miles minimum distance from the sun 91 million...; None — welcome to the astronomical club the rocket shell is now ready to take off it s better not to know d...
124,41811,1.1391276121139526,2.062493324279785,0.9233657121658325,9,,,None — ahh yeah what s that smell wanda is a woman she works down the hall shows up on time she s like ball...; None — you know i learned how to dip copenhagen snuff back when i was into rodeo i used to be into rodeo be...; None — they are used commercially for whipping cream but inhaling the nitrous oxide or laughing gas from in...; None — remember health warning it s printed on the packet middle tar low tar high tar doesn t that make you...; None — excuse me trooper will you be needing any packets today yo b don t be pullin on my jacket ok cool ju...
125,41852,1.1383181810379028,2.255873918533325,1.1175557374954224,2,,,None — you see it ok see it right in this position here straight ahead in between the tree there it is agai...; None — you can see it tighten...
126,41875,1.1379467248916626,2.0008132457733154,0.8628665208816528,4,"['cartoon', ""children's music""]",Spongebob Squarepants,None — hats you see them on the jazz cats dancing to the hi hats they wear them at the races and graduating...; Spongebob Squarepants — i d like to call this little number striped sweater the best time to wear a striped sweater is all t...; None — raindrops on roses and whiskers on kittens bright copper kettles and warm woolen mittens brown paper...; None — pocketbook wristwatch sweater vest argyle briefcase money clip polo pocket square necktie business c...
127,41876,1.137940526008606,2.214975357055664,1.077034831047058,8,,,None — here s a source of unlimited power drop it shit man wait a minute is this thing on all up here tonig...; None — we ve lost some fuel cells i don t know why we ve lost themgetting on with our work...; None — i ve got a turbocharger on my car without that power we wouldn t get far let me take you back to whe...; None — one source of energy the ultimate discovery electric blue for me never more to be free electricity n...; None — energy is becoming one of our country s greatest concerns if we don t start working on energy conser...
128,41908,1.1374362707138062,2.0996525287628174,0.9622162580490112,2,,,None — c mon try a little bit ...; None — it feels like something got in the way and maybe i had something to do with it there s not much that...
129,41925,1.1370935440063477,2.029100179672241,0.8920066356658936,2,,,None — are you ready in 5 4 3 2 1...; None — wait a minute i forgot my combination...
130,41931,1.1370518207550049,2.0171945095062256,0.8801426887512207,2,"['instrumental math rock', 'math pop', 'math rock', 'sasscore']",Tera Melos,Tera Melos — tried to erase what you saved in the front of your mind but it s not what you thought it s a permane...; None — murder all your memory let it suffocate reduce circle back to sorry days like a bird of prey subdue ...
131,41938,1.1368162631988525,2.2604541778564453,1.1236379146575928,12,,,None — because we can can can yes we can can can can can can can can can oh oh oh oh oh oh oh oh oh oh oh o...; None — have you have you have you have you just to have you have you just to have you have you just to have...; None — with you with you with you grow old with you with you with you with you grow old with you you you wi...; None — and i could boast you know that i could boast i m just saying y all should know let s let everybody ...; None — do it now because you can and i think you should do it now because you can and i told you to do it n...
132,41955,1.1365174055099487,2.0699002742767334,0.9333828687667847,2,,,None — don t try this result it s extremely dangerous...; None — you should try it you might like it try it youll like it try it youll like it try it youll like it t...
133,41961,1.1363871097564697,2.0244948863983154,0.8881077766418457,5,,,None — oh it s tight like this no it ain t tight like that either i said it is tight like this tight like t...; None — tell me how you do that thing go like that...; None — you can see it tighten...; None — good evening once again ladies and gentlemen my name is maceo behind me there s the rest of the peop...; None — you got a tight pair loosen em up go in for a hot reaction cause i m gonna check it out check it out...
134,41970,1.136213779449463,2.1661219596862793,1.0299081802368164,5,"['alternative metal', 'future rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",Celldweller,Celldweller — switchback...; None — turn all up switch jump switch turn all up switch jump switch...; None — everything switch stops and unlocks when my f king bass drops when my f king bass drops the whole bl...; None — ooh drop all gold everything turn it up switch all all all gold all gold everything ooh drop all gol...; None — change about everything does this ...
135,42005,1.1356631517410278,2.0729820728302,0.9373189210891724,3,,,None — part 1 stronger than dirt part 2 milkin the turkey ...; None — two turds and a golf ball ...; None — part 1 stronger than dirt part 2 milkin the turkey ...
136,42028,1.1352096796035767,2.129514217376709,0.9943045377731323,3,,,None — we don t repair machines we get rid of the default ones...; None — uh what seems to be the trouble well it runs fine when i m here but whenever i something always goes...; None — if you ll turn the machine on are we getting through is anything happening i mean will they will you...
